,교과구분,개설대학,개설학과,학년,교과목 번호,강좌번호,교과목명(부제명),학점-강의-실습,수업교시-수업형태-강의실(동-호),담당교수,강의계획서,정원,수강신청인원,비고
5564,논문,농업생명과학대학,농림생물자원학부(원예생명공학전공),0학년,502.803,007,대학원논문연구,3-3-0,"['', '', '']",최도일 (대표교수),Y,10 (10),4,
5565,논문,농업생명과학대학,농림생물자원학부(원예생명공학전공),0학년,502.803,008,대학원논문연구,3-3-0,"['', '', '']",허진회 (대표교수),Y,10 (10),5,
5566,논문,농업생명과학대학,농림생물자원학부(원예생명공학전공),0학년,502.803,009,대학원논문연구,3-3-0,"['', '', '']",SEGONZAC CECILE MARIE HELENE (대표교수),Y,10 (10),2,ⓔ
5567,전필,농업생명과학대학,식물생산과학부(작물생명과학전공),2학년,5171.201,001,작물유전학,3-3-0,"['화(14:00~16:50)', '이론', '200-1006(무선랜제공)']",백남천 (대표교수),Y,40 (40),23,
5568,전필,농업생명과학대학,식물생산과학부(작물생명과학전공),2학년,5171.202,001,재배학,3-3-0,"['화(09:00~11:50)', '이론', '200-1006(무선랜제공)']",김형석 (대표교수),Y,40 (40),24,
5569,전선,농업생명과학대학,식물생산과학부(작물생명과학전공),3학년,5171.304,001,실험통계학,3-3-0,"['화(14:00~15:15)', '이론', '200-1021(무선랜제공)', '목(14:00~15:15)', '이론', '200-1021(무선랜제공)']",김광수 (대표교수),Y,40 (40),18,
5570,전필,농업생명과학대학,식물생산과학부(작물생명과학전공),3학년,5171.310,001,공예·사료작물학,3-3-0,"['수(09:00~11:50)', '이론', '200-1006(무선랜제공)']",양태진 (대표교수),Y,40 (40),23,
5571,전선,농업생명과학대학,식물생산과학부(작물생명과학전공),3학년,5171.311,001,작물유전체학개론,3-3-0,"['월(09:00~11:50)', '이론', '200-1006(무선랜제공)']",양태진 (대표교수),Y,40 (40),33,
5572,전필,농업생명과학대학,식물생산과학부(작물생명과학전공),3학년,5171.312,001,작물생명과학실험 및 실습 1,3-2-2,"['월(14:00~15:50)', '이론', '200-4110(무선랜제공)', '월(16:00~17:50)', '실습', '200-4110(무선랜제공)']",김형석 (대표교수),Y,40 (40),16,
5573,전필,농업생명과학대학,식물생산과학부(작물생명과학전공),4학년,5171.405,001,작물생명과학연습,1-0-2,"['월(16:00~17:50)', '실습', '200-1006(무선랜제공)']",김광수 (대표교수),Y,40 (40),19,
5574,전필,농업생명과학대학,식물생산과학부(원예생명공학전공),2학년,5172.201,001,화훼학 및 실험,3-2-2,"['월(14:00~15:50)', '이론', '200-1021(무선랜제공)', '월(16:00~17:50)', '실습', '200-1021(무선랜제공)']",이효범 (대표교수),Y,40 (40),27,
5575,전필,농업생명과학대학,식물생산과학부(원예생명공학전공),2학년,5172.202,001,원예작물생리학,3-3-0,"['화(09:00~11:50)', '이론', '200-3110(무선랜제공)']",최도일 (대표교수),Y,40 (40),22,
5576,전필,농업생명과학대학,식물생산과학부(원예생명공학전공),3학년,5172.301,001,채소학 및 실험,3-2-2,"['월(14:00~15:50)', '이론', '200-3110(무선랜제공)', '월(16:00~17:50)', '실습', '200-3110(무선랜제공)']",전창후 (대표교수),Y,40 (40),24,
5577,전선,농업생명과학대학,식물생산과학부(원예생명공학전공),3학년,5172.309,001,원예생명공학 및 실험1,3-2-2,"['수(09:00~10:50)', '이론', '200-1012(무선랜제공)', '수(11:00~12:50)', '실습', '200-1012(무선랜제공)']",노형민 (대표교수),Y,40 (40),5,
5578,전선,농업생명과학대학,농림생물자원학부(원예생명공학전공),0학년,5172.724,001,식물환경조절 및 모델링,3-3-0,"['수(13:00~15:50)', '이론', '200-1006(무선랜제공)']",안태인 (대표교수),Y,30 (30),5,
5579,전선,농업생명과학대학,식물생산과학부(산업인력개발학전공),2학년,5173.201,001,산업인력개발론,3-3-0,"['화(14:00~16:50)', '이론', '200-2116(무선랜제공)']",김진모 (대표교수),Y,30 (30),28,
5580,전필,농업생명과학대학,식물생산과학부(산업인력개발학전공),3학년,5173.302A,001,산업인력개발교수학습방법론,3-3-0,"['수(14:00~16:50)', '이론', '200-2116(무선랜제공)']",나승일 (대표교수),Y,30 (30),14,
5581,전선,농업생명과학대학,식물생산과학부(산업인력개발학전공),4학년,5173.401,001,산업인력개발평가론,3-3-0,"['목(14:30~17:20)', '이론', '200-2118(무선랜제공)']",정진철 (대표교수),Y,20 (20),20,
5582,전선,농업생명과학대학,식물생산과학부(산업인력개발학전공),4학년,5173.402,001,산업인력개발전문가론,3-3-0,"['목(09:30~12:20)', '이론', '200-1021(무선랜제공)']",문세연 (대표교수),Y,20 (20),17,
5583,전선,농업생명과학대학,응용생물화학부(응용생명화학전공),2학년,519.001,001,물리화학,3-3-0,"['화(14:00~15:15)', '이론', '200-7113(무선랜제공)', '목(14:00~15:15)', '이론', '200-7113(무선랜제공)']",배의영 (대표교수),Y,30 (30),22,"®1)수강신청 1~4일: 응용생물화학부 응용생명화학전공(주전공, 제2전공) 전체학년, 바이오시스템소재공학부 바이오소재공학전공(주전공, 제2전공)만 수강 가능2)수강신청 5~6일, 신입생, 수강변경기간: 농생대 학부생(주전공, 제2전공), 대학원생만 수강가능"
5584,전필,농업생명과학대학,응용생물화학부(응용생명화학전공),3학년,519.203,001,토양학,3-3-0,"['월(09:00~11:50)', '이론', '75-B121']",이군택 (대표교수),Y,50 (50),43,"1)수강신청 1~4일: 응용생물화학부 응용생명화학전공(주전공, 제2전공) 전체학년2)수강신청 5~6일, 신입생, 수강변경기간: 수강반 해제"
5585,전선,농업생명과학대학,응용생물화학부(응용생물학전공),2학년,519.251,001,일반생태학,3-3-0,"['목(13:00~15:50)', '이론', '200-1039(무선랜제공)']",강창구 (대표교수),Y,60 (60),38,
5586,전선,농업생명과학대학,식품·동물생명공학부(식품생명공학전공),2학년,519.301,001,물리화학 1,3-3-0,"['월(12:30~13:45)', '이론', '200-1021(무선랜제공)', '수(12:30~13:45)', '이론', '200-1020(무선랜제공)']",하남출 (대표교수),Y,40 (40),20,
5587,전선,농업생명과학대학,응용생물화학부(응용생명화학전공),3학년,519.306,001,생화학 2,3-3-0,"['수(13:00~15:50)', '이론', '200-7113(무선랜제공)']",신찬석 (대표교수),Y,30 (30),30,"®1)수강신청 1~4일: 응용생물화학부 응용생명화학전공(주전공, 제2전공) 전체학년2)수강신청 5~6일, 신입생, 수강변경기간: 농생대 학부생(주전공, 제2전공), 대학원생만 수강가능"
5588,전필,농업생명과학대학,응용생물화학부(응용생명화학전공),2학년,5191.308,001,생명유기화학실험,2-0-4,"['수(16:00~19:50)', '실습', '75-603']",이상기 (대표교수),Y,24 (24),25,"®응용생물화학부 응용생명화학전공생(주전공, 제2전공)만 수강 가능"
5589,전선,농업생명과학대학,응용생물화학부(응용생명화학전공),4학년,5191.309,001,식물분자생리학,3-3-0,"['월(13:00~15:50)', '이론', '200-1023(무선랜제공)']",김민균 (대표교수),Y,24 (24),22,
5590,전필,농업생명과학대학,응용생물화학부(응용생명화학전공),4학년,5191.413A,001,응용생명화학실험1,3-0-6,"['토(09:00~14:50)', '실습', ' ']",이상기 (대표교수),Y,20 (20),12,
5591,전필,농업생명과학대학,응용생물화학부(응용생명화학전공),4학년,5191.414A,001,응용생명화학실험2,3-0-6,"['토(09:00~14:50)', '실습', ' ']",송영훈 (대표교수),Y,20 (20),5,
5592,전선,농업생명과학대학,응용생물화학부(응용생물학전공),2학년,5192.250,001,일반미생물학,3-3-0,"['월(13:00~15:50)', '이론', '75-306']",오창식 (대표교수),Y,50 (50),34,
5593,전필,농업생명과학대학,응용생물화학부(응용생물학전공),3학년,5192.350,001,임상식물병학 및 실험,3-2-2,"['금(13:00~14:50)', '이론', '75-306', '금(15:00~16:50)', '실습', '75-602']",이제훈 (대표교수),Y,40 (40),19,
5594,전선,농업생명과학대학,응용생물화학부(응용생물학전공),3학년,5192.358,001,진단곤충학 및 실험,3-2-2,"['화(09:00~10:50)', '이론', '200-6116(무선랜제공)', '화(11:00~12:50)', '실습', '75-602']",이승환 (대표교수),Y,30 (30),10,
5595,전선,농업생명과학대학,응용생물화학부(응용생물학전공),3학년,5192.458,001,친환경해충관리론,3-3-0,"['화(13:00~15:50)', '이론', '200-6116(무선랜제공)']",탁준형 (대표교수),Y,30 (30),12,ⓔ
5596,전선,농업생명과학대학,응용생물화학부(응용생물학전공),3학년,5192.461,001,곤충생명공학,3-3-0,"['월(13:00~15:50)', '이론', '200-6116(무선랜제공)']",제연호 (대표교수),Y,30 (30),9,
5597,전선,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.501,001,응용미시경제학연구,3-3-0,"['월(14:00~16:50)', '이론', '200-1039(무선랜제공)']",권오상 (대표교수),Y,50 (50),28,
5598,전선,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.502,001,응용거시경제학연구,3-3-0,"['목(09:00~11:50)', '이론', '200-8224(무선랜제공)']",임정빈 (대표교수),Y,30 (30),13,
5599,전선,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.503A,001,생산경제학연구,3-3-0,"['화(14:00~16:50)', '이론', '200-8224(무선랜제공)']",권오상 (대표교수),Y,30 (30),11,
5600,전선,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.604A,001,농식품유통연구,3-3-0,"['토(09:00~11:50)', '이론', '200-8224(무선랜제공)']",조현경 (대표교수),Y,30 (30),8,
5601,전선,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.706,001,농산물무역정책연구,3-3-0,"['수(09:00~11:50)', '이론', '200-8224(무선랜제공)']",김한호 (대표교수),Y,30 (30),9,
5602,논문,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.803,001,대학원논문연구,3-3-0,"['', '', '']",김한호 (대표교수),Y,10 (10),3,
5603,논문,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.803,003,대학원논문연구,3-3-0,"['', '', '']",김관수 (대표교수),Y,10 (10),2,
5604,논문,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.803,004,대학원논문연구,3-3-0,"['', '', '']",권오상 (대표교수),Y,10 (10),1,
5605,논문,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.803,005,대학원논문연구,3-3-0,"['', '', '']",임정빈 (대표교수),Y,10 (10),2,
5606,논문,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.803,006,대학원논문연구,3-3-0,"['', '', '']",안동환 (대표교수),Y,10 (10),7,
5607,논문,농업생명과학대학,농경제사회학부(농업·자원경제학전공),0학년,520.803,007,대학원논문연구,3-3-0,"['', '', '']",유도일 (대표교수),Y,10 (10),4,
5608,논문,농업생명과학대학,농경제사회학부(지역정보학전공),2학년,520.803,011,대학원논문연구,3-3-0,"['', '', '']",김의준 (대표교수),Y,10 (10),1,
5609,논문,농업생명과학대학,농경제사회학부(지역정보학전공),0학년,520.803,012,대학원논문연구,3-3-0,"['', '', '']",Hong Sok(Brian) Kim (대표교수),Y,10 (10),1,
5610,논문,농업생명과학대학,농경제사회학부(지역정보학전공),0학년,520.803,013,대학원논문연구,3-3-0,"['', '', '']",문정훈 (대표교수),Y,10 (10),3,
5611,논문,농업생명과학대학,농경제사회학부(지역정보학전공),0학년,520.803,014,대학원논문연구,3-3-0,"['', '', '']",최종우 (대표교수),Y,10 (10),2,
5612,논문,농업생명과학대학,농경제사회학부(지역정보학전공),0학년,520.803,015,대학원논문연구,3-3-0,"['', '', '']",심정은 (대표교수),Y,10 (10),2,
5613,전필,농업생명과학대학,농경제사회학부(농업·자원경제학전공),2학년,5201.201,001,농업경제학,3-3-0,"['월(14:00~16:50)', '이론', '200-1043(무선랜제공)']",이태호 (대표교수),Y,50 (50),32,
5614,전필,농업생명과학대학,농경제사회학부(농업·자원경제학전공),3학년,5201.301,001,농경제계량분석,3-2-2,"['수(09:00~10:50)', '이론', '200-1043(무선랜제공)', '수(11:00~12:50)', '실습', '200-1043(무선랜제공)']",김관수 (대표교수),Y,100 (100),43,ⓔ
5615,전선,농업생명과학대학,농경제사회학부(농업·자원경제학전공),3학년,5201.309,001,시장개방과 농산물무역,3-3-0,"['화(14:00~16:50)', '이론', '200-1012(무선랜제공)']",김한호 (대표교수),Y,50 (50),21,
5616,전선,농업생명과학대학,농경제사회학부(농업·자원경제학전공),4학년,5201.403A,001,시장경제와 농식품정책,3-3-0,"['월(14:00~16:50)', '이론', '200-1012(무선랜제공)']",임정빈 (대표교수),Y,50 (50),29,
5617,전필,농업생명과학대학,농경제사회학부(지역정보학전공),3학년,5202.205,001,공간경제의 이해,3-3-0,"['월(13:00~15:50)', '이론', '203-101(무선랜제공)']",김의준 (대표교수),Y,100 (100),36,
5618,전선,농업생명과학대학,농경제사회학부(지역정보학전공),3학년,5202.410,001,공간경제 계량분석,3-3-0,"['수(13:00~15:50)', '이론', '75-306']",이창근 (대표교수),Y,40 (40),16,
5619,전선,농업생명과학대학,농경제사회학부(지역정보학전공),4학년,5202.414,001,식품마케팅 및 정보경영사례연구,3-3-0,"['목(18:00~20:50)', '이론', '200-8202(무선랜제공)']",문정훈 (대표교수),Y,26 (26),13,
5620,전필,농업생명과학대학,농경제사회학부(지역정보학전공),4학년,5202.415,001,지역정보학연구,2-2-0,"['목(13:00~14:50)', '이론', '200-8202(무선랜제공)']",최종우 (대표교수),Y,40 (40),8,
5621,전선,농업생명과학대학,농경제사회학부(지역정보학전공),0학년,5202.501,001,지역정보세미나 1,3-3-0,"['목(10:00~12:50)', '이론', '200-8202(무선랜제공)']",최종우 (대표교수),Y,30 (30),3,ⓔ
5622,전선,농업생명과학대학,농경제사회학부(지역정보학전공),0학년,5202.758,001,공간경제연구,3-3-0,"['화(18:00~20:50)', '이론', '200-8202(무선랜제공)']",김의준 (대표교수),Y,30 (30),2,ⓒ
5623,전선,농업생명과학대학,농경제사회학부(지역정보학전공),0학년,5202.759,001,지속가능 경제개발과 정책,3-3-0,"['수(15:00~17:50)', '이론', '200-8202(무선랜제공)']",Hong Sok(Brian) Kim (대표교수),Y,30 (30),9,ⓔ
5624,전선,농업생명과학대학,농경제사회학부(지역정보학전공),0학년,5202.763,001,식품 및 바이오기업전략,3-3-0,"['금(12:00~14:50)', '이론', '200-8202(무선랜제공)']",문정훈 (대표교수),Y,26 (26),7,
5625,전선,농업생명과학대학,산림과학부(산림환경학전공),2학년,5241.211,001,야생동물학 및 실습,3-2-2,"['목(09:00~10:50)', '이론', '200-7218(무선랜제공)', '목(11:00~12:50)', '실습', '200-7218(무선랜제공)']",최창용 (대표교수),Y,30 (30),32,
5626,전선,농업생명과학대학,산림과학부(산림환경학전공),2학년,5241.219,001,산림토양학 및 실험,3-2-2,"['화(14:00~15:50)', '이론', '200-7218(무선랜제공)', '화(16:00~17:50)', '실습', '200-7218(무선랜제공)']",박필선 (대표교수),Y,30 (30),28,
5627,전선,농업생명과학대학,산림과학부(산림환경학전공),3학년,5241.311,001,생태경제학 및 실습,3-2-2,"['화(13:00~14:50)', '이론', '200-2005(무선랜제공)', '화(15:00~16:50)', '실습', '200-2005(무선랜제공)']",이요한 (대표교수),Y,30 (30),6,
